ObjectID,GlobalID,Tag,Height,Width,Flowering,Browsing,# Minis,Photo Number,Comments,ScGl_tag_id,ParentGlobalID,CreationDate,Creator,EditDate,Editor
894,9c4c81e5-a9b6-4fd4-a518-eafed0d80478,86.1,14,7.3,1,0,0,2,Exposed roots,2168,0c8a5e72-1d9f-4496-9293-139280168d13,5/3/2024 3:36:07 AM,MichelleDPL,5/3/2024 3:36:07 AM,MichelleDPL
895,9610d508-1978-44dd-8376-def02d49d655,563,18,13.5,1,0,0,8,,3012,0c8a5e72-1d9f-4496-9293-139280168d13,5/3/2024 3:36:07 AM,MichelleDPL,5/3/2024 3:36:07 AM,MichelleDPL
896,d47f470d-1308-4e36-a7cf-33792a445110,95.1,4.9,5.3,1,1,0,1,Hollowed.,2229,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
897,1883bbde-1b9c-4725-a461-1d99692ac3b7,95,,,,,,,"Many found dead, indistinguishable",2219,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
898,5d18088a-556d-4abe-8543-26dbc65143ae,2.01,10,8.8,1,0,0,10,Tag is 1.09m N.,,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
899,ed158809-06a5-483d-91b0-8469383b9e46,519,5.8,6,1,1,0,2,"Tag location (0.24, 33.4).",3020,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
900,79c30f1a-7ac8-417e-a6ee-4180be206b88,552.01,9.5,7.3,1,0,0,1,"Tag location (0.04, 35.1)",3021,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
901,4223564f-dc8f-44f2-b302-1cae2d654f5d,552.02,8,6.6,0,0,0,,,3022,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
902,2518188e-d73a-41db-8c37-c6fe5555679b,552.03,,,,,,,Out of plot,3023,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
903,db7740e0-0853-45a8-9881-e3a6840ad4ab,552.04,,,,,,,Out of plot,3024,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
904,1a09c1c2-01cf-4f10-998c-96010d616c7c,148,3.5,6.2,0,1,0,0,Tag is 11cm S. Red with holes present.,3025,50402a04-94b4-45bd-9704-fabb7adfe57f,5/3/2024 3:36:08 AM,MichelleDPL,5/3/2024 3:36:08 AM,MichelleDPL
905,af2c0202-40e3-45c3-9296-1b079c3bf64b,1134,1.5,4.5,1,0,0,3,,3796,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
906,160ebdbe-9a0d-41ec-a1c8-3248b1f6b2dd,1134.01,1.6,3.4,0,0,0,,Tag 26 west,3797,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
907,019ed616-a6ba-49b3-aa9f-93ca743dd7a2,745,,,,,,,Tag not found,1276,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
908,13b90fb4-c96a-42e6-a7f9-b5e7bc794b74,782,,,,,,,X might be backwards  no cactus found,1277,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
909,e4119d9a-ab2c-4e3d-9672-e840a2a9b45a,1219.01,1.7,1.8,0,0,0,,Looks a little unhealthy,2633,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
910,79b53620-3b25-40b3-b969-4bd0416a991d,95001.001,0,0,,,,,New tag number 1001. Cactus is dead,3670,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
911,5f2fe221-abb8-4c78-950c-6fcd8db35c50,264,1.1,2.2,0,0,0,,No tag no cactus. Y was recorded backward. Tag at 41.35. Likely dead,3932,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
912,5353adf9-5630-4bfc-ae82-a22ee896220c,798.03,1.9,3,1,0,0,1,,3467,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
913,8564d928-d2e7-4efe-9755-25c3e9a3896e,798.09,1.6,1.1,0,0,0,,,3934,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
914,75a02ad2-794c-407d-85ba-986eea4e2a52,798.07,1.6,1.6,0,0,0,,,3669,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
915,b2247a3f-8828-44f4-b341-57a83f846f52,798.02,1.6,1.9,0,0,0,,,3468,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
916,1dc3574e-3093-4265-87a0-1729099a3a5a,798.06,1.8,2.1,0,0,0,,,3668,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
917,eeb2e2cb-f600-4f23-9475-34e837727758,798.05,1.5,1.3,0,0,0,,,3667,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
918,7dc70159-6662-44df-98a3-3cb8ea8a1f9e,798.04,1.1,1,0,,0,,,3666,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
919,fe50690d-d23e-4d38-b54f-95d98d6a66db,798.08,1.5,2,0,0,0,,,3933,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
920,7af65b9a-1be7-4db7-a560-34d5d45dad55,,,,,,,,,,a227cf04-5a83-4f1e-9e8b-e0b2271f48fa,5/3/2024 3:36:17 AM,MichelleDPL,5/3/2024 3:36:17 AM,MichelleDPL
921,45ffcdb6-a50f-4167-8a13-7a0cc1ac3d72,72,7.3,6.8,1,0,0,1,,2139,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
922,5b4ba472-5d10-41e2-8904-da9870fd181b,69,0,0,0,0,0,,Dead,2140,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
923,ff447ff7-7bf2-4946-9e6b-83e481e3bcf0,118,7.1,7,0,0,0,,Tag 11 south  lots of last years flowers,2141,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
924,99f6d295-594c-4592-b058-5bbbb0170a45,74,20,10.8,1,0,0,15,Covered with ants,2142,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
925,58479411-c4df-4397-bfe6-a602cf71268d,672,8.8,7.3,1,0,0,1,,3310,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
926,edb7f500-b314-41eb-a4d7-b6e14363225c,556,2.9,3.3,0,0,0,,,3806,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
927,cd7600c1-e0b1-4048-8313-682044444c5a,53,,,,,,,Dead,2450,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
928,2ae20ddc-95a2-4e32-a596-f77174f8004f,102,,,,,,,"Tag 7 so, dead",2144,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
929,c07537a4-0e8c-422c-a6df-8cde86f2f059,,,,,,,,,,5feb7a4a-7c1e-49c3-9228-4f726ef82dcb,5/3/2024 3:36:18 AM,MichelleDPL,5/3/2024 3:36:18 AM,MichelleDPL
930,e110f923-9f9d-4ef4-8b8b-02adc63ea550,73,,,,,,,"Tag 17 no, dead",2451,d6c961c2-edd1-4f83-a5cc-56aee7f8d7d4,5/3/2024 3:36:19 AM,MichelleDPL,5/3/2024 3:36:19 AM,MichelleDPL
931,b373ba36-6fc0-4782-9b36-bcce0bb0f064,497,3.8,3.9,0,0,0,,,3634,d6c961c2-edd1-4f83-a5cc-56aee7f8d7d4,5/3/2024 3:36:19 AM,MichelleDPL,5/3/2024 3:36:19 AM,MichelleDPL
932,4723e3b4-4222-4c05-932a-7940cdf37c2d,,,,,,,,,,d6c961c2-edd1-4f83-a5cc-56aee7f8d7d4,5/3/2024 3:36:19 AM,MichelleDPL,5/3/2024 3:36:19 AM,MichelleDPL
933,043986a0-42ff-49ec-bb9b-0338b0452913,106,,,,,,,Dead,2145,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
934,6f14eaa4-c1fc-4d14-b821-a011b1f2dc5e,110,,,,,,,Dead,2146,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
935,c7517fdc-dffa-4672-9966-bf0ed2e1a52e,110.01,,,,,,,Dead,2147,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
936,77106493-061d-4452-a3ee-cf5c65d2c3e9,1174,,,,,,,Dead,3807,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
937,86a1091d-e7d7-41fe-adef-804f302b8f71,108,,,,,,,Nothing found,2148,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
938,25b0321e-953f-4ef4-9637-7f41ea13f0bb,123,9.7,5.9,0,0,0,,"Last years flowers only' looks very pale, dry white spines",2149,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
939,8e0fcc50-a60f-40d1-9b6a-09fe79dd9186,123.01,6,4.1,0,0,0,,"Looks poor, but last years flowers",2150,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
940,81bbfbdf-182d-43d3-ae56-79922d9496c3,123.02,7.2,5.3,0,0,0,,"Looks poor, has last years flowers",2848,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
941,e399a6eb-95d2-4318-8465-c1c66fdbfe96,20,6.9,6.1,0,0,0,,Tag is 20 cm north. Last years flowers present  looks dry/pale,2452,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
942,dc4acd74-94ab-432a-93e3-2e5e5f3bf3ba,,,,,,,,,,385c9593-2072-4680-9052-f1c32c073045,5/3/2024 3:36:20 AM,MichelleDPL,5/3/2024 3:36:20 AM,MichelleDPL
943,7fd2054f-1892-4c99-a761-7cac7207aba1,87,,,,,,,Dead,2177,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
944,88bfb27f-7ce5-496c-8279-a4200cefa5b5,104,,,,,,,Dead,2175,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
945,782f5d27-c56f-4057-b484-ada676f8d0a7,104.01,,,,,,,Dead,2176,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
946,fceeb98e-cd9c-4eba-92cb-914c45e579a4,104.2,104.2,,,,,,Not found,,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
947,c24ea093-5948-4faf-8207-c68a089d00b4,104.03,3.1,3.6,0,0,0,,Pale,3314,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
948,0ef03013-4ec5-4b0c-84d4-b145bfbb5e2a,61,,,,,,,Dead,2174,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
949,9527bcdf-f71e-438b-9810-5610fd116878,61.01,,,,,,,Dead,2460,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
950,e4a9dac4-cdde-4d24-9c5f-3ac6287a82d5,1222,,,,,,,Dead. 1222.01 is growing out of this dead one,2173,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
951,d0d5189a-d641-4a30-acaa-026e2918cbda,1222.01,9.8,6.5,0,0,0,,"Growing out of dead 1222. Dry, lots of last years flowers",3481,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
952,a390b9b2-e9b3-4e79-9d20-e8f0c9a78aaf,340,11.6,7.8,1,0,0,4,In atriplex,3813,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
953,b597952a-1996-4468-8bd2-3fa4db13bff9,801,7,4.7,1,0,0,1,Was 9999. Tag 14 north,,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
954,ffa43fc4-d7df-45cf-81e7-19d08c456a3c,1172,4.5,4,1,0,0,2,,3812,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
955,b8f5bfe4-233b-4676-9037-c3971d86c9a5,1257,12.2,8.1,1,0,0,2,,2172,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
956,9c139adb-7a99-4454-9acf-a7bb6626ffc9,1257.01,2.7,4.2,0,0,0,,Nothing found at 13.5 but existing one at 45 cm NNE to tag in grass. Possible 13.5 was typo. This is consistent with 1:30,2851,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
957,a20f599c-b94c-441e-91ce-686182add092,,,,,,,,,,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
958,916a3357-1f3d-4a36-8629-6faaf1e91bfb,805,7.4,3.5,0,0,,,"In dead shrub. Tag 10 cm no. New cactus. Y is 19.7, x is .52. Hooked spines",,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
959,c3c8af46-0bd3-4fc9-acfe-3e4271bcbcd6,,,,,,,,,,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
960,dadcd1ad-f941-4397-96de-d51d81977863,,,,,,,,,,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
961,00bcceb2-a6cb-4c19-8193-9b2e197a70b4,,,,,,,,,,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
962,116e8feb-5368-4b54-82a5-088ffee11839,103.01,,,,,,,Dead. 103 not found,2170,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
963,8de1c0a8-c550-425d-b7a3-a7e14223f372,,,,,,,,,,36ce073c-9156-43b5-9ef8-0c1f7f0c3282,5/3/2024 3:36:21 AM,MichelleDPL,5/3/2024 3:36:21 AM,MichelleDPL
964,7a1e07ae-1924-4827-814b-f2ef57ebfa03,5,5.5,5.1,0,0,0,,,2218,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
965,01a7aa4c-28c9-47f1-b8c7-ddcb9fdfcf75,5.01,2.8,1.8,0,0,0,,Tag is 38 cm NNE of cactus,,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
966,a56cee45-8b6a-4d48-9f0c-16c6768c3fc2,545,8.3,6.3,1,0,0,2,Nail 65 cm left ( wrong side) of tape,3018,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
967,84235bb7-5134-44e9-8be4-2959e771492d,545.01,8.6,6.3,0,0,0,,Left of transect by 65 cm,3087,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
968,b8c5214a-6b18-41c5-83ac-dacbd18e1aff,545.02,7.7,7,1,0,0,2,,3088,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
969,65923e88-3f7a-4ee7-9d54-30c4bb5b7dcd,128,12.4,10,1,0,0,9,Tag 24 cm south. 82 cm left of tape,3089,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
970,8c225818-393a-4668-a216-96ff28b7840b,155,,,,,,,Dead,3090,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
971,290e17fb-d42e-4445-a6d3-b8544669a13f,804,13.1,8.7,1,0,0,3,"New tag. Tag 10 north. Y is 91.0, x is . Might not be in plot but is within 1 m of tape",,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
972,fb70c802-29ee-48ad-a976-e354b3364f62,,,,,,,,,,2711f3b1-d55c-42d7-ba1a-35316fb89a7b,5/3/2024 3:36:22 AM,MichelleDPL,5/3/2024 3:36:22 AM,MichelleDPL
973,6ff665a2-f707-4021-826a-f71147113281,550,12.1,6.9,1,0,0,2,,3015,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
974,1e28c623-ade5-4263-9ae1-e6dd8f2c580d,134,8.5,6.6,0,0,0,,,3014,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
975,4119c6cc-66d7-4126-85a8-af815610c47d,85,15.4,10.2,1,0,1,7,Tag is south,2191,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
976,56376bb9-65ea-4122-8734-cf87fad57016,85.01,3.1,1.2,0,0,0,,"Tag is 9 cm SW of plant, adjacent to 85",,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
977,c66d8c88-6e21-49f5-be45-39d6c3ad3f51,92,10.4,7,0,0,0,,,2192,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
978,721acaa6-6a82-435a-af71-01fc1110167f,83,,,,,,,Dead,2193,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
979,097f5c4e-7af1-4793-9b72-afe375fc761b,159,,,,,,,Dead,3318,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
980,9ffd24fd-d239-4e07-a86c-23c2a245ee29,532,7,6.3,0,0,0,,,3013,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
981,e3b486f2-f9ec-454d-baa1-890e11620b87,117,,,,,,,Dead.Tag not found but at correct spot,2194,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
982,30994306-74a0-4756-9240-04b85b6962fe,,,,,,,,,,0abebb5f-5eb3-4ffa-a236-609a57e6d79e,5/3/2024 3:36:23 AM,MichelleDPL,5/3/2024 3:36:23 AM,MichelleDPL
983,abf45938-2f20-4786-bd04-15177fb07c33,263.05,1.6,3.9,,0,,4,"On trans 3, should be 2",3930,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
984,606da02c-245c-428e-ac87-26a31a6f3ca1,263,2.5,3.2,,0,1,3,,3925,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
985,791df4ff-936f-44bb-b62d-b37cd806d855,263.01,2,1.7,0,0,,,,3926,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
986,c22e797b-4358-4e87-abe6-c04e05e7e2e4,263.03,0.7,1.7,0,0,,,,3927,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
987,fbee149c-ad3f-40bc-a0fc-5e69111644f7,263.02,1.2,2.4,0,0,,,,3927,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
988,f10e0342-a895-4641-a1da-06da69b935a5,9999,,,,,,,These are 263,3659,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
989,b1360347-6d1f-450c-8010-f05fcdb08ce0,9,6,6.7,1,0,,4,,2404,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
990,ffd19315-6e10-47a3-b01d-aa0b7710a249,989,2.4,3.4,0,0,,,"New, ( .415 , 32.9 )",,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
991,2fbc42aa-d43e-469f-ad51-a34472537212,514,4.6,4.7,0,0,,,,3296,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
992,e7ab1b62-43d4-44d4-a122-1d35de4d3fb5,990,2.2,2.7,0,0,,,"Tag is 75 SE, tag is in transect 1,  (-0.13 ,16.86)",,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
993,44636ae4-52ea-4e4d-ab6a-43dd897e9bb8,,,,,,,,,,86948002-efb3-4369-80dd-4cd014a7ef22,5/3/2024 3:36:31 AM,MichelleDPL,5/3/2024 3:36:31 AM,MichelleDPL
994,23be89f5-ed22-4c43-bda0-035d0eceb371,590,2.3,4.5,0,0,,,,3479,b7de02de-0eb6-4d5b-be52-7afd2bf757b8,5/3/2024 3:36:32 AM,MichelleDPL,5/3/2024 3:36:32 AM,MichelleDPL
995,e51e87e0-c224-49d0-afb4-fd67d500ffe3,84,,,,,,,Dead,2131,b7de02de-0eb6-4d5b-be52-7afd2bf757b8,5/3/2024 3:36:32 AM,MichelleDPL,5/3/2024 3:36:32 AM,MichelleDPL
996,6bec6926-cb69-4939-9a8d-114478a15e30,117.02,5.2,4.5,0,0,,,,3805,b7de02de-0eb6-4d5b-be52-7afd2bf757b8,5/3/2024 3:36:32 AM,MichelleDPL,5/3/2024 3:36:32 AM,MichelleDPL
997,ab183504-17cd-4509-bc20-16c7f23ce961,520,3.3,3.7,0,0,,,,3004,b7de02de-0eb6-4d5b-be52-7afd2bf757b8,5/3/2024 3:36:32 AM,MichelleDPL,5/3/2024 3:36:32 AM,MichelleDPL
998,ae53abc7-af8b-4afe-ad57-0e13339300ab,504,7.1,5.6,0,0,,,,3675,b7de02de-0eb6-4d5b-be52-7afd2bf757b8,5/3/2024 3:36:32 AM,MichelleDPL,5/3/2024 3:36:32 AM,MichelleDPL
999,93f9e3c3-f23f-4c3e-8636-c415acb78a22,504.01,4.4,5.1,0,0,,,,3676,b7de02de-0eb6-4d5b-be52-7afd2bf757b8,5/3/2024 3:36:32 AM,MichelleDPL,5/3/2024 3:36:32 AM,MichelleDPL
1000,25aba4da-c7b5-411d-a902-97431cd6090a,160,,,,,,,Dead,3677,b7de02de-0eb6-4d5b-be52-7afd2bf757b8,5/3/2024 3:36:32 AM,MichelleDPL,5/3/2024 3:36:32 AM,MichelleDPL
